provider_number,location_number,application_type,county,facility_name,facility_number,line_address_1,line_address_2,city,zip_code,contact_name,contact_phone,licensed_date,capacity,from_age,to_age,hours,months,full_time,star_level,search_link
8000584788,1,LICENSED GROUP,30. KENOSHA,KIDS CASTLE LLC,1014430,4211 Green Bay Rd,NA,Kenosha,53144,"CRESCO, KRISTINE",262-657-7413,01/20/2010,155,"1 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:15 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000584788&LocationNumber=1
8000584868,1,LICENSED GROUP,51. RACINE,HOLY FAMILY CHILDCARE CENTER,1014506,31144 Hunters Trl,NA,Burlington,53105,"GRYMUZA, MAGDALENA",262-514-2166,09/15/2009,40,"0 Year(s), 0 Month(s), 6 Week(s)","4 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Sep-Jul,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000584868&LocationNumber=1
8000585138,1,LICENSED GROUP,67. WAUKESHA,CHILDREN OF AMERICA MENOMONEE FALLS,1014732,NA,N56 W14192 Silver Spring Dr,Menomonee Falls,33484,"KWATERSKI, ROBIN",262-373-0704,09/15/2009,149,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585138&LocationNumber=1
8000585168,1,LICENSED GROUP,40. MILWAUKEE,MOTHER OF GOOD COUNSEL CONGREGATION,2001249,3001 N 68th St,NA,Milwaukee,53210,"SCHIENKE, DENISE",414-442-7600,09/30/2009,70,"3 Year(s), 0 Month(s), 0 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585168&LocationNumber=1
8000585178,1,LICENSED GROUP,40. MILWAUKEE,HADLEY CHILD CARE & LEARNING CENTER,1014577,2434 W Hadley St,NA,Milwaukee,53206,"GRAY, LAQUANDA I",414-449-8705,10/14/2009,23,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585178&LocationNumber=1
8000585218,1,LICENSED FAMILY,33. LAFAYETTE,SMALL STEPS FAMILY CHILD CARE,1014916,513 E Calhoun St,NA,Cuba City,53807,"WILSON, BRET",608-642-2907,01/26/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585218&LocationNumber=1
8000585508,1,LICENSED FAMILY,31. KEWAUNEE,GRINS AND GIGGLES FAMILY DAYCARE,1015292,207 West Ave,NA,Casco,54205,"SIMONAR, JENNY",920-837-7547,05/06/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585508&LocationNumber=1
8000585708,1,LICENSED FAMILY,17. DUNN,LITTLE HANDS AND BUSY FEET DAYCARE,1015483,N5500 870th St,NA,Elk Mound,54739,"PLOECKELMAN, CARA",715-879-4758,08/16/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585708&LocationNumber=1
8000585768,2,LICENSED GROUP,40. MILWAUKEE,KIDZ IT IZ CHILD CARE CENTER,2000825,2378 N Martin Luther King Dr,NA,Milwaukee,53223,"ADAMS, TASHEIKA T",414-372-9990,09/27/2012,40,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585768&LocationNumber=2
8000585938,1,LICENSED FAMILY,16. DOUGLAS,TINY TOES DAYCARE,1015773,6 N 58th St,NA,Superior,54880,"HARSTAD, ASHLEY N",218-428-4146,12/10/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585938&LocationNumber=1
8000585978,1,LICENSED FAMILY,55. ST. CROIX,SHEL'S HEART AND HANDS CHILDCARE,1005976,601 4th St N,NA,Hudson,54016,"ORTNER, MICHELLE",715-386-8036,11/08/2010,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585978&LocationNumber=1
8000585998,1,LICENSED GROUP,51. RACINE,HALO CHILD CARE CENTER,1015836,2000 Dekoven Ave,NA,Racine,53403,"SOMMERS, LAUREN",262-633-3235,04/01/2011,32,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",-11:59 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000585998&LocationNumber=1
8000586038,1,LICENSED FAMILY,13. DANE,COURTNEYS LITTLE LOVES,1015873,216 Walnut St,NA,Oregon,53575,"ROSAS, COURTNEY",608-501-4645,09/26/2014,6,"0 Year(s), 3 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586038&LocationNumber=1
8000586128,1,LICENSED FAMILY,40. MILWAUKEE,PLAY AND LEARN ACADEMY,1015951,7824 W Waterford Ave,NA,Milwaukee,53220,"BARRAZA, ELVIRA",414-930-8712,07/21/2011,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-11:59 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586128&LocationNumber=1
8000586188,1,LICENSED GROUP,40. MILWAUKEE,ADAMS LEARNING AND DEVELOPMENT CTR,1016021,7625 W Mill Rd,NA,Milwaukee,53218,"ADAMS, MILTON",414-236-5351,07/29/2011,50,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586188&LocationNumber=1
8000586248,1,LICENSED GROUP,40. MILWAUKEE,DIVINE LOVE CHILD CARE LLC,1016084,1700 S 60th St,NA,Milwaukee,53214,"BOOTH, LATOYA",414-545-3516,09/20/2011,44,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586248&LocationNumber=1
8000586298,1,LICENSED FAMILY,48. POLK,HOLLYCARE DAYCARE,2000991,106 Polk Ave,NA,Frederic,54858,"ZENZEN, HOLLY",715-566-1601,05/02/2011,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586298&LocationNumber=1
8000586298,2,LICENSED FAMILY,48. POLK,HOLLYCARE DAYCARE 2,2003241,231 W Second Ave,NA,Milltown,54858,"ZENZEN, HOLLY",715-566-1601,12/30/2016,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586298&LocationNumber=2
8000586858,1,LICENSED GROUP,17. DUNN,LITTLE SPROUTS ACADEMY MENOMONIE,2000135,425 Technology Dr,NA,Menomonie,54751,"LAWRENCE, JOSEPH",715-233-2035,08/22/2011,123,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586858&LocationNumber=1
8000586878,2,LICENSED GROUP,40. MILWAUKEE,PERSUASIVE LEARNING LLC,2002845,4345 W Fond Du Lac Ave,NA,Milwaukee,53216,"SYKES, JESSICA",414-800-6983,05/24/2016,44,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586878&LocationNumber=2
8000586958,1,LICENSED FAMILY,30. KENOSHA,ONE WAY IN THE WORLD,2000896,4305 45th St,NA,Kenosha,53144-3412,"RUIZ, CATALINA",262-484-8825,10/19/2011,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000586958&LocationNumber=1
8000587018,1,LICENSED GROUP,40. MILWAUKEE,KINGSWAY CHILD DEVELOPMENT CTR LLC,2000261,3624 W North Ave,NA,Milwaukee,53208-1604,"RANDOLPH, SABRINA",414-444-8000,11/21/2011,58,"0 Year(s), 0 Month(s), 6 Week(s)","15 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587018&LocationNumber=1
8000587018,2,LICENSED GROUP,40. MILWAUKEE,KINGSWAY CHILD DEVELOPMENT CTR LLC,2003069,4200 N Holton St,Ste 110,Milwaukee,53208-1604,"RANDOLPH, SABRINA",414-554-5560,12/01/2016,58,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587018&LocationNumber=2
8000587088,1,LICENSED GROUP,40. MILWAUKEE,ALL WALKS OF LIFE CC LLC,2000313,7000 W Good Hope Rd,NA,Milwaukee,53224,"RATKA, CRYSTAL",414-353-2471,01/23/2012,45,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-01:00 AM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587088&LocationNumber=1
8000587118,1,LICENSED GROUP,41. MONROE,LEAPS AND BOUNDS CHILD CARE,2000367,31857 Fremont Ave,NA,Tomah,54660,"LANG, TERA",608-372-6828,02/13/2012,16,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587118&LocationNumber=1
8000587128,1,LICENSED GROUP,40. MILWAUKEE,NEW HORIZON DAYCARE CENTER,2000284,4200 N Holton St,NA,Milwaukee,53132,"CUBBIE, KIM",414-393-4004,02/27/2012,74,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-07:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587128&LocationNumber=1
8000587138,1,LICENSED FAMILY,05. BROWN,FREEDOM HOUSE CHRISTIAN CHILD CARE,2000295,2997 Saint Anthony Dr,NA,Green Bay,54311,"DOUBECK, SARAH",920-432-4646,02/24/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-04:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587138&LocationNumber=1
8000587138,2,LICENSED GROUP,05. BROWN,THE BRIDGE CHILD CARE CENTER,2002253,842 N Taylor St,NA,Green Bay,54311,"YORK, SARAH",920-544-9563,06/02/2015,18,"0 Year(s), 0 Month(s), 6 Week(s)","9 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587138&LocationNumber=2
8000587158,1,LICENSED FAMILY,40. MILWAUKEE,HOLMES AWAY FROM HOMES,2000441,5632 S 41st St,NA,Greenfield,53221,"HOLMES, DAWN",414-421-3640,03/12/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587158&LocationNumber=1
8000587188,1,LICENSED GROUP,40. MILWAUKEE,LUCILLE'S LEARNING CENTER LLC,2000058,3820 W Florist Ave,NA,Milwaukee,53209,"OWENS, LORENA S",414-464-4000,04/05/2012,84,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587188&LocationNumber=1
8000587198,1,LICENSED GROUP,51. RACINE,LOV N CARE CHILDREN'S ACADEMY,2000522,2000 Lathrop Ave,NA,Racine,53405-3759,"POLK, MOLY",262-770-4368,04/02/2012,55,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587198&LocationNumber=1
8000587308,1,LICENSED FAMILY,65. WASHBURN,CINDY'S CHILDCARE,2000318,W1470 30th Ave,NA,Birchwood,54817,"LOBITZ, CINDY",715-354-3041,06/08/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587308&LocationNumber=1
8000587408,1,LICENSED GROUP,67. WAUKESHA,KIDS KAMPUS 2 LEARNING CENTER,2000829,W189s7779 Racine Ave,NA,Muskego,53150,"UTPATEL, ASHLEY",262-679-2198,08/13/2012,75,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587408&LocationNumber=1
8000587438,1,LICENSED FAMILY,40. MILWAUKEE,FOLLOW MY FOOTSTEPS,2000736,4426 N 62nd St,NA,Milwaukee,53218,"CHATMAN, CARMALITA",414-616-1839,08/31/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-09:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587438&LocationNumber=1
8000587458,1,LICENSED GROUP,67. WAUKESHA,SCHOOLCARE LEARNING ACADEMY,2000870,101 W Sunset Dr,NA,Waukesha,53189,"MCDUFFIE BROWN, LATASHA",262-542-4344,09/10/2012,30,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 0 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587458&LocationNumber=1
8000587488,1,LICENSED FAMILY,70. WINNEBAGO,TWINKELING STARS CHILD CARE,2000874,2198 Redtail Dr,NA,Neenah,54956,"WINKEL, STEPHANIE",920-420-6605,09/27/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587488&LocationNumber=1
8000587508,1,LICENSED FAMILY,08. CALUMET,JACQUES FAMILY DAY CARE,2000937,222 Mack Ct,NA,Brillion,54110,"JACQUES, MEGAN M",920-360-0723,10/17/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587508&LocationNumber=1
8000587518,1,LICENSED GROUP,22. GRANT,IN THE BEGINNING DAYCARE,2000950,310 2nd St,NA,Boscobel,53805-1164,"MIKRUT-GILLES, BETH",608-375-2887,10/26/2012,65,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",04:45 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587518&LocationNumber=1
8000587518,2,LICENSED GROUP,12. CRAWFORD,IN THE BEGINNING DAYCARE,2002369,403 E Cass St,NA,Pr Du Chien,53805-1164,"COLLINS, KRISTIN",608-326-0899,05/29/2015,50,"0 Year(s), 0 Month(s), 0 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:15 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587518&LocationNumber=2
8000587538,1,LICENSED FAMILY,40. MILWAUKEE,CAMPION LEARNING CENTER,2000900,5721 W Custer Ave,NA,Milwaukee,53218-3238,"ELLIOTT LEWIS, SHERYL",414-461-8315,11/09/2012,8,"0 Year(s), 0 Month(s), 5 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-09:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587538&LocationNumber=1
8000587618,1,LICENSED GROUP,55. ST. CROIX,AHEAD OF THE CURVE CHILD CARE,2001050,143 Jennifer Rae Jct,NA,Roberts,54023,"EVANS, ERICKA",715-760-3346,01/24/2013,42,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587618&LocationNumber=1
8000587658,1,LICENSED GROUP,13. DANE,FRIENDSHIP TREE PRESCHOOL,2000985,1210 Fourier Dr,NA,Madison,53717-1969,"GRAUPNER, TAMLYNN",608-662-9327,03/01/2013,50,"0 Year(s), 0 Month(s), 0 Week(s)","14 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-06:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587658&LocationNumber=1
8000587668,1,LICENSED FAMILY,44. OUTAGAMIE,GRANDMA D'S DAYCARE,2001272,W7029 Bluebluff Way,NA,Greenville,54942-9782,"EBERHARDY, DEBRA",920-450-0675,02/13/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587668&LocationNumber=1
8000587738,1,LICENSED GROUP,40. MILWAUKEE,STEPPING MILESTONES LRNG ACADEMY,2001221,5312 W Burleigh St,NA,Milwaukee,53210-1622,"GATSON, LATONYA D",414-519-1023,05/15/2013,74,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587738&LocationNumber=1
8000587808,1,LICENSED GROUP,40. MILWAUKEE,FUTURE GENERATION CHILDCARE LLC,2001197,5949 S 27th St,NA,Greenfield,53182,"ERICKSON, TAMARA L",414-281-9127,07/01/2013,30,"0 Year(s), 0 Month(s), 4 Week(s)","14 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587808&LocationNumber=1
8000587848,1,LICENSED FAMILY,59. SHEBOYGAN,SMART START,2001342,1612 Killdeer Ct,NA,Sheboygan Fls,53085-2578,"SCHMIDT, LISA A",920-627-1831,08/01/2013,8,"0 Year(s), 0 Month(s), 12 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587848&LocationNumber=1
8000587878,1,LICENSED FAMILY,67. WAUKESHA,JUNGSTERS HOME DAY CARE,2001161,W184n8267 Tours Dr,NA,Menomonee Falls,53051,"JUNG, LEANNE",262-255-9051,08/20/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587878&LocationNumber=1
8000587898,1,LICENSED GROUP,67. WAUKESHA,LITTLE FRIENDS ADVENTURES,2001389,21400 W Greenfield Ave,NA,New Berlin,53146-1109,"VASQUEZ, MICHELLE",262-544-4422,08/30/2013,25,"0 Year(s), 0 Month(s), 3 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587898&LocationNumber=1
8000587918,1,LICENSED FAMILY,40. MILWAUKEE,MAGIC TREE HOUSE ACADEMY LLC,2001343,7705 W Waterford Ave,NA,Milwaukee,53220-2236,"DORN, DANA",414-745-5637,09/09/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587918&LocationNumber=1
8000587938,1,LICENSED FAMILY,51. RACINE,TRAIN DEPOT CHILDCARE,2001418,389 Emerson St,NA,Burlington,53105-2113,"VOS, MARLENE",262-342-5005,09/24/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000587938&LocationNumber=1
8000588008,2,LICENSED GROUP,51. RACINE,MAUER HOME SCHOOL LLC,2002853,3319 Washington Ave,NA,Racine,53406,"MAUER, NICHOLE",262-598-0245,08/01/2016,76,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588008&LocationNumber=2
8000588018,1,LICENSED GROUP,40. MILWAUKEE,TWO PLUS 2 EQUALS FISH CC DEV CTR,2001591,2101 N 48th St,NA,Milwaukee,53214-4645,"MCKINSTRY, KARLYN J",414-389-7254,12/05/2013,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588018&LocationNumber=1
8000588068,1,LICENSED GROUP,13. DANE,LIFECYCLE KIDS LLC,2001505,105 E Hudson St,NA,Mazomanie,53560,"PETERSON-LIENAU, KAREN",608-795-2444,02/01/2014,43,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588068&LocationNumber=1
8000588088,1,LICENSED GROUP,45. OZAUKEE,MORNINGSTAR MONTESSORI ACADEMY,2001665,W63n131 Washington Ave,NA,Cedarburg,53012-2781,"BRISSMAN, VERA",262-573-3200,02/17/2014,50,"0 Year(s), 0 Month(s), 8 Week(s)","5 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588088&LocationNumber=1
8000588098,1,LICENSED FAMILY,40. MILWAUKEE,SUNNY DAY FAMILY CHILDCARE,2001716,4450 N 54th St,NA,Milwaukee,53218,"VANG, MAIKAOLEE",414-552-4752,03/01/2014,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588098&LocationNumber=1
8000588098,2,LICENSED FAMILY,40. MILWAUKEE,SUNNY DAY FAMILY CHILDCARE II,2002936,8711 W Thurston Ave,NA,Milwaukee,53218,"VANG, MAIKAOLEE",414-552-4752,08/09/2016,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588098&LocationNumber=2
8000588128,1,LICENSED FAMILY,40. MILWAUKEE,JOY'S ANGELS FROM ABOVE LEARNING CENTER,2001617,3825 N 22nd St,NA,Milwaukee,53206-1935,"HARRIS, JOY",414-554-8065,04/07/2014,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588128&LocationNumber=1
8000588138,1,LICENSED FAMILY,13. DANE,JOYFUL NOISE CHILDCARE,2001655,606 Anthony Ln,NA,Madison,53711-1502,"MARCHAND, KARLA",608-345-4731,04/10/2014,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:15 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588138&LocationNumber=1
8000588178,1,LICENSED FAMILY,62. VERNON,READY SET GO CC,2002833,102 S Prairie St,NA,Westby,54667-1245,"LIUM, ASHLEY S",608-606-1792,05/22/2014,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588178&LocationNumber=1
8000588188,1,LICENSED CAMP,13. DANE,BLACK BELT AMERICA SUMMER CAMP,2001744,6121 Odana Rd,NA,Madison,53719-1103,"WIDEMAN, THERESA",608-273-4111,06/02/2014,60,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-06:00 PM,Jun-Aug,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=8000588188&LocationNumber=1
