Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19147_2014_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,55537,Dollars,12/31/2014,POINT (-94.669055 43.075337)
19147_2015_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,55714,Dollars,12/31/2015,POINT (-94.669055 43.075337)
19147_2016_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,49144,Dollars,12/31/2016,POINT (-94.669055 43.075337)
19147_2017_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,49281,Dollars,12/31/2017,POINT (-94.669055 43.075337)
19147_2018_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,53595,Dollars,12/31/2018,POINT (-94.669055 43.075337)
19147_2019_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,49021,Dollars,12/31/2019,POINT (-94.669055 43.075337)
19147_2020_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,47537,Dollars,12/31/2020,POINT (-94.669055 43.075337)
19147_2021_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,58036,Dollars,12/31/2021,POINT (-94.669055 43.075337)
19147_2022_CAINC1-3_annual,19147,Palo Alto,CAINC1-3,Per capita personal income,65080,Dollars,12/31/2022,POINT (-94.669055 43.075337)
19149_1997_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,24011,Dollars,12/31/1997,POINT (-96.215864 42.737585)
19149_1998_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,24821,Dollars,12/31/1998,POINT (-96.215864 42.737585)
19149_1999_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,25516,Dollars,12/31/1999,POINT (-96.215864 42.737585)
19149_2000_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,27256,Dollars,12/31/2000,POINT (-96.215864 42.737585)
19149_2001_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,28016,Dollars,12/31/2001,POINT (-96.215864 42.737585)
19149_2002_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,28255,Dollars,12/31/2002,POINT (-96.215864 42.737585)
19149_2003_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,28549,Dollars,12/31/2003,POINT (-96.215864 42.737585)
19149_2004_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,32863,Dollars,12/31/2004,POINT (-96.215864 42.737585)
19149_2005_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,33672,Dollars,12/31/2005,POINT (-96.215864 42.737585)
19149_2006_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,34418,Dollars,12/31/2006,POINT (-96.215864 42.737585)
19149_2007_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,36919,Dollars,12/31/2007,POINT (-96.215864 42.737585)
19149_2008_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,40629,Dollars,12/31/2008,POINT (-96.215864 42.737585)
19149_2009_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,38852,Dollars,12/31/2009,POINT (-96.215864 42.737585)
19149_2010_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,41695,Dollars,12/31/2010,POINT (-96.215864 42.737585)
19149_2011_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,44927,Dollars,12/31/2011,POINT (-96.215864 42.737585)
19149_2012_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,46544,Dollars,12/31/2012,POINT (-96.215864 42.737585)
19149_2013_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,46753,Dollars,12/31/2013,POINT (-96.215864 42.737585)
19149_2014_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,47533,Dollars,12/31/2014,POINT (-96.215864 42.737585)
19149_2015_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,49800,Dollars,12/31/2015,POINT (-96.215864 42.737585)
19149_2016_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,50994,Dollars,12/31/2016,POINT (-96.215864 42.737585)
19149_2017_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,51385,Dollars,12/31/2017,POINT (-96.215864 42.737585)
19149_2018_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,53962,Dollars,12/31/2018,POINT (-96.215864 42.737585)
19149_2019_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,53380,Dollars,12/31/2019,POINT (-96.215864 42.737585)
19149_2020_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,56546,Dollars,12/31/2020,POINT (-96.215864 42.737585)
19149_2021_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,63028,Dollars,12/31/2021,POINT (-96.215864 42.737585)
19149_2022_CAINC1-3_annual,19149,Plymouth,CAINC1-3,Per capita personal income,67398,Dollars,12/31/2022,POINT (-96.215864 42.737585)
19151_1997_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,25483,Dollars,12/31/1997,POINT (-94.678279 42.734033)
19151_1998_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,23396,Dollars,12/31/1998,POINT (-94.678279 42.734033)
19151_1999_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,22815,Dollars,12/31/1999,POINT (-94.678279 42.734033)
19151_2000_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,24955,Dollars,12/31/2000,POINT (-94.678279 42.734033)
19151_2001_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,24875,Dollars,12/31/2001,POINT (-94.678279 42.734033)
19151_2002_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,26021,Dollars,12/31/2002,POINT (-94.678279 42.734033)
19151_2003_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,26281,Dollars,12/31/2003,POINT (-94.678279 42.734033)
19151_2004_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,30840,Dollars,12/31/2004,POINT (-94.678279 42.734033)
19151_2005_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,30769,Dollars,12/31/2005,POINT (-94.678279 42.734033)
19151_2006_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,31604,Dollars,12/31/2006,POINT (-94.678279 42.734033)
19151_2007_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,34055,Dollars,12/31/2007,POINT (-94.678279 42.734033)
19151_2008_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,41977,Dollars,12/31/2008,POINT (-94.678279 42.734033)
19151_2009_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,39233,Dollars,12/31/2009,POINT (-94.678279 42.734033)
19151_2010_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,38079,Dollars,12/31/2010,POINT (-94.678279 42.734033)
19151_2011_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,47391,Dollars,12/31/2011,POINT (-94.678279 42.734033)
19151_2012_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,49868,Dollars,12/31/2012,POINT (-94.678279 42.734033)
19151_2013_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,53052,Dollars,12/31/2013,POINT (-94.678279 42.734033)
19151_2014_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,49908,Dollars,12/31/2014,POINT (-94.678279 42.734033)
19151_2015_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,47784,Dollars,12/31/2015,POINT (-94.678279 42.734033)
19151_2016_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,42996,Dollars,12/31/2016,POINT (-94.678279 42.734033)
19151_2017_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,44369,Dollars,12/31/2017,POINT (-94.678279 42.734033)
19151_2018_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,49991,Dollars,12/31/2018,POINT (-94.678279 42.734033)
19151_2019_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,49707,Dollars,12/31/2019,POINT (-94.678279 42.734033)
19151_2020_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,47797,Dollars,12/31/2020,POINT (-94.678279 42.734033)
19151_2021_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,59043,Dollars,12/31/2021,POINT (-94.678279 42.734033)
19151_2022_CAINC1-3_annual,19151,Pocahontas,CAINC1-3,Per capita personal income,63470,Dollars,12/31/2022,POINT (-94.678279 42.734033)
19153_1997_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,28877,Dollars,12/31/1997,POINT (-93.568971 41.684816)
19153_1998_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,30990,Dollars,12/31/1998,POINT (-93.568971 41.684816)
19153_1999_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,32002,Dollars,12/31/1999,POINT (-93.568971 41.684816)
19153_2000_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,33417,Dollars,12/31/2000,POINT (-93.568971 41.684816)
19153_2001_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,34660,Dollars,12/31/2001,POINT (-93.568971 41.684816)
19153_2002_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,35346,Dollars,12/31/2002,POINT (-93.568971 41.684816)
19153_2003_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,36153,Dollars,12/31/2003,POINT (-93.568971 41.684816)
19153_2004_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,38254,Dollars,12/31/2004,POINT (-93.568971 41.684816)
19153_2005_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,39273,Dollars,12/31/2005,POINT (-93.568971 41.684816)
19153_2006_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,41215,Dollars,12/31/2006,POINT (-93.568971 41.684816)
19153_2007_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,42072,Dollars,12/31/2007,POINT (-93.568971 41.684816)
19153_2008_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,43090,Dollars,12/31/2008,POINT (-93.568971 41.684816)
19153_2009_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,41503,Dollars,12/31/2009,POINT (-93.568971 41.684816)
19153_2010_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,42560,Dollars,12/31/2010,POINT (-93.568971 41.684816)
19153_2011_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,43287,Dollars,12/31/2011,POINT (-93.568971 41.684816)
19153_2012_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,45776,Dollars,12/31/2012,POINT (-93.568971 41.684816)
19153_2013_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,44951,Dollars,12/31/2013,POINT (-93.568971 41.684816)
19153_2014_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,47377,Dollars,12/31/2014,POINT (-93.568971 41.684816)
19153_2015_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,49221,Dollars,12/31/2015,POINT (-93.568971 41.684816)
19153_2016_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,50217,Dollars,12/31/2016,POINT (-93.568971 41.684816)
19153_2017_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,51135,Dollars,12/31/2017,POINT (-93.568971 41.684816)
19153_2018_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,52389,Dollars,12/31/2018,POINT (-93.568971 41.684816)
19153_2019_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,53684,Dollars,12/31/2019,POINT (-93.568971 41.684816)
19153_2020_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,57284,Dollars,12/31/2020,POINT (-93.568971 41.684816)
19153_2021_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,61908,Dollars,12/31/2021,POINT (-93.568971 41.684816)
19153_2022_CAINC1-3_annual,19153,Polk,CAINC1-3,Per capita personal income,62653,Dollars,12/31/2022,POINT (-93.568971 41.684816)
19155_1997_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,22852,Dollars,12/31/1997,POINT (-95.544905 41.340184)
19155_1998_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,23987,Dollars,12/31/1998,POINT (-95.544905 41.340184)
19155_1999_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,25091,Dollars,12/31/1999,POINT (-95.544905 41.340184)
19155_2000_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,26665,Dollars,12/31/2000,POINT (-95.544905 41.340184)
19155_2001_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,27481,Dollars,12/31/2001,POINT (-95.544905 41.340184)
19155_2002_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,28284,Dollars,12/31/2002,POINT (-95.544905 41.340184)
19155_2003_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,28696,Dollars,12/31/2003,POINT (-95.544905 41.340184)
19155_2004_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,29670,Dollars,12/31/2004,POINT (-95.544905 41.340184)
19155_2005_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,30417,Dollars,12/31/2005,POINT (-95.544905 41.340184)
19155_2006_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,32022,Dollars,12/31/2006,POINT (-95.544905 41.340184)
19155_2007_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,32832,Dollars,12/31/2007,POINT (-95.544905 41.340184)
19155_2008_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,34714,Dollars,12/31/2008,POINT (-95.544905 41.340184)
19155_2009_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,34627,Dollars,12/31/2009,POINT (-95.544905 41.340184)
19155_2010_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,34040,Dollars,12/31/2010,POINT (-95.544905 41.340184)
19155_2011_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,35868,Dollars,12/31/2011,POINT (-95.544905 41.340184)
19155_2012_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,38388,Dollars,12/31/2012,POINT (-95.544905 41.340184)
19155_2013_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,38630,Dollars,12/31/2013,POINT (-95.544905 41.340184)
19155_2014_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,39218,Dollars,12/31/2014,POINT (-95.544905 41.340184)
19155_2015_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,41740,Dollars,12/31/2015,POINT (-95.544905 41.340184)
19155_2016_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,41588,Dollars,12/31/2016,POINT (-95.544905 41.340184)
19155_2017_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,42113,Dollars,12/31/2017,POINT (-95.544905 41.340184)
19155_2018_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,44279,Dollars,12/31/2018,POINT (-95.544905 41.340184)
19155_2019_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,44901,Dollars,12/31/2019,POINT (-95.544905 41.340184)
19155_2020_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,47560,Dollars,12/31/2020,POINT (-95.544905 41.340184)
19155_2021_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,51378,Dollars,12/31/2021,POINT (-95.544905 41.340184)
19155_2022_CAINC1-3_annual,19155,Pottawattamie,CAINC1-3,Per capita personal income,52369,Dollars,12/31/2022,POINT (-95.544905 41.340184)
19157_1997_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,24271,Dollars,12/31/1997,POINT (-92.522882 41.684526)
19157_1998_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,25333,Dollars,12/31/1998,POINT (-92.522882 41.684526)
19157_1999_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,25823,Dollars,12/31/1999,POINT (-92.522882 41.684526)
19157_2000_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,27374,Dollars,12/31/2000,POINT (-92.522882 41.684526)
19157_2001_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,27993,Dollars,12/31/2001,POINT (-92.522882 41.684526)
19157_2002_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,28454,Dollars,12/31/2002,POINT (-92.522882 41.684526)
19157_2003_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,28460,Dollars,12/31/2003,POINT (-92.522882 41.684526)
19157_2004_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,30662,Dollars,12/31/2004,POINT (-92.522882 41.684526)
19157_2005_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,31135,Dollars,12/31/2005,POINT (-92.522882 41.684526)
19157_2006_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,32868,Dollars,12/31/2006,POINT (-92.522882 41.684526)
19157_2007_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,34363,Dollars,12/31/2007,POINT (-92.522882 41.684526)
19157_2008_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,37066,Dollars,12/31/2008,POINT (-92.522882 41.684526)
19157_2009_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,35405,Dollars,12/31/2009,POINT (-92.522882 41.684526)
19157_2010_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,35378,Dollars,12/31/2010,POINT (-92.522882 41.684526)
19157_2011_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,38912,Dollars,12/31/2011,POINT (-92.522882 41.684526)
19157_2012_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,40435,Dollars,12/31/2012,POINT (-92.522882 41.684526)
19157_2013_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,41944,Dollars,12/31/2013,POINT (-92.522882 41.684526)
19157_2014_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,41634,Dollars,12/31/2014,POINT (-92.522882 41.684526)
19157_2015_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,43169,Dollars,12/31/2015,POINT (-92.522882 41.684526)
19157_2016_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,41268,Dollars,12/31/2016,POINT (-92.522882 41.684526)
19157_2017_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,42109,Dollars,12/31/2017,POINT (-92.522882 41.684526)
19157_2018_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,44074,Dollars,12/31/2018,POINT (-92.522882 41.684526)
19157_2019_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,44694,Dollars,12/31/2019,POINT (-92.522882 41.684526)
19157_2020_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,47469,Dollars,12/31/2020,POINT (-92.522882 41.684526)
19157_2021_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,53043,Dollars,12/31/2021,POINT (-92.522882 41.684526)
19157_2022_CAINC1-3_annual,19157,Poweshiek,CAINC1-3,Per capita personal income,56228,Dollars,12/31/2022,POINT (-92.522882 41.684526)
19159_1997_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,19875,Dollars,12/31/1997,POINT (-94.244251 40.735334)
19159_1998_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,19246,Dollars,12/31/1998,POINT (-94.244251 40.735334)
19159_1999_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,19426,Dollars,12/31/1999,POINT (-94.244251 40.735334)
19159_2000_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,21321,Dollars,12/31/2000,POINT (-94.244251 40.735334)
19159_2001_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,20491,Dollars,12/31/2001,POINT (-94.244251 40.735334)
19159_2002_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,20929,Dollars,12/31/2002,POINT (-94.244251 40.735334)
19159_2003_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,20931,Dollars,12/31/2003,POINT (-94.244251 40.735334)
19159_2004_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,25380,Dollars,12/31/2004,POINT (-94.244251 40.735334)
19159_2005_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,24922,Dollars,12/31/2005,POINT (-94.244251 40.735334)
19159_2006_CAINC1-3_annual,19159,Ringgold,CAINC1-3,Per capita personal income,25664,Dollars,12/31/2006,POINT (-94.244251 40.735334)
